"netease_id","qq_id","name","artist","album","ne_name","ne_artist","qq_name","qq_artist","match_source","synced"
"","773092","IV. Allegro","Wiener Philharmoniker","Beethoven: Symphonies Nos. 5 & 7","","","IV. Allegro","Wiener Philharmoniker","qq_only",""
"","777554","给我一个理由忘记","A-Lin","寂寞不痛","","","给我一个理由忘记","A-Lin","qq_only",""
"","779450","サヨナラまた...。","菅原纱由理THE SxPLAY","Close To You","","","サヨナラまた...。","菅原纱由理THE SxPLAY","qq_only",""
"","804224","Melody","陶喆","黑色柳丁","","","Melody","陶喆","qq_only",""
"","804870","God only knows","ELISA","Lasei","","","God only knows","ELISA","qq_only",""
"","809110","Cry for You","Ayuse Kozue","Cry for You","","","Cry for You","Ayuse Kozue","qq_only",""
"","8129113","Ideal white","綾野ましろ","ideal white(期間生産限定アニメ盤)","","","Ideal white","綾野ましろ","qq_only",""
"","818058","想象之中","许嵩","苏格拉没有底","","","想象之中","许嵩","qq_only",""
"","818067","千百度","许嵩","苏格拉没有底","","","千百度","许嵩","qq_only",""
"","829243","Endless Tears","CLIFF EDGE","Best of LOVE","","","Endless Tears","CLIFF EDGE","qq_only",""
"","837839","三国杀","汪苏泷","好安静","","","三国杀","汪苏泷","qq_only",""
"","865460","誰がために鐘は鳴る","高桥优","誰がために鐘は鳴る","","","誰がために鐘は鳴る","高桥优","qq_only",""
"","881606","ゆうべは俺が悪かった","Humbert Humbert","ニッケルオデオン","","","ゆうべは俺が悪かった","Humbert Humbert","qq_only",""
"","9061928","落叶归根","王力宏","改变自己","","","落叶归根","王力宏","qq_only",""
"","9077660","虹之间","金贵晟","I Believe爱不离","","","虹之间","金贵晟","qq_only",""
"","9107980","雪の華","中岛美嘉","Tears All Singles Best","","","雪の華","中岛美嘉","qq_only",""
"","938056","黑白之间","戚薇","如果爱忘了","","","黑白之间","戚薇","qq_only",""
"","9393871","无乐不作","范逸臣 Van Fan","无乐不作","","","无乐不作","范逸臣 Van Fan","qq_only",""
"","95199","曾经的你","许巍","每一刻都是崭新的","","","曾经的你","许巍","qq_only",""
"","95269","无尽的思念","林俊杰","编号89757","","","无尽的思念","林俊杰","qq_only",""
"","97256","第一天","孙燕姿","完美的一天","","","第一天","孙燕姿","qq_only",""
"","97740","爱在西元前","周杰伦","范特西","","","爱在西元前","周杰伦","qq_only",""
"","97741","爸，我回来了","周杰伦","范特西","","","爸，我回来了","周杰伦","qq_only",""
"","97743","安静","周杰伦","范特西","","","安静","周杰伦","qq_only",""
"","97744","简单爱","周杰伦","范特西","","","简单爱","周杰伦","qq_only",""
"","97748","威廉古堡","周杰伦","范特西","","","威廉古堡","周杰伦","qq_only",""
"","97750","可爱女人","周杰伦","Jay","","","可爱女人","周杰伦","qq_only",""
"","97752","星晴","周杰伦","Jay","","","星晴","周杰伦","qq_only",""
"","97755","黑色幽默","周杰伦","Jay","","","黑色幽默","周杰伦","qq_only",""
"","97758","龙卷风","周杰伦","Jay","","","龙卷风","周杰伦","qq_only",""
"","97761","半岛铁盒","周杰伦","八度空间","","","半岛铁盒","周杰伦","qq_only",""
"","97763","龙拳","周杰伦","八度空间","","","龙拳","周杰伦","qq_only",""
"","97764","火车叨位去","周杰伦","八度空间","","","火车叨位去","周杰伦","qq_only",""
"","97766","爷爷泡的茶","周杰伦","八度空间","","","爷爷泡的茶","周杰伦","qq_only",""
"","97768","米兰的小铁匠","周杰伦","八度空间","","","米兰的小铁匠","周杰伦","qq_only",""
"","97771","以父之名","周杰伦","叶惠美","","","以父之名","周杰伦","qq_only",""
"","97773","晴天","周杰伦","叶惠美","","","晴天","周杰伦","qq_only",""
"","97777","同一种调调","周杰伦","叶惠美","","","同一种调调","周杰伦","qq_only",""
"","97778","她的睫毛","周杰伦","叶惠美","","","她的睫毛","周杰伦","qq_only",""
"","97779","爱情悬崖","周杰伦","叶惠美","","","爱情悬崖","周杰伦","qq_only",""
"","97782","断了的弦","周杰伦","寻找周杰伦","","","断了的弦","周杰伦","qq_only",""
"","97784","轨迹","周杰伦","寻找周杰伦","","","轨迹","周杰伦","qq_only",""
"","98087","红颜","胡彦斌","音乐混合体","","","红颜","胡彦斌","qq_only",""
"","98220","四面楚歌","周杰伦","十一月的萧邦","","","四面楚歌","周杰伦","qq_only",""
"","98565","西厢","后弦","古·玩","","","西厢","后弦","qq_only",""
"","98566","桥段","后弦","古·玩","","","桥段","后弦","qq_only",""
"","99065","自我催眠","罗志祥","催眠SHOW","","","自我催眠","罗志祥","qq_only",""
